FIPS,Area Name,Census Tract,Total Population:,Total: White,Total: Black,Total: AmerIndian,Total: Asian,Total: Hawaiian and PacIslander,Total: Other,Total: Mixed,% Total: White,% Total: Black,% Total: AmerIndian,% Total: Asian,% Total: Hawaiian and PacIslander,% Total: Other,% Total: Mixed,Total: Not Hispanic or Latino,Total: Hispanic or Latino,% Total: Not Hispanic or Latino,% Total: Hispanic or Latino
6037601802,Census Tract 6018.02,601802,3945,1921,141,8,120,0,1729,26,48.69,3.57,0.2,3.04,0,43.83,0.66,378,3567,9.58,90.42
6037601900,Census Tract 6019,601900,4847,2091,617,56,9,0,1944,130,43.14,12.73,1.16,0.19,0,40.11,2.68,737,4110,15.21,84.79
6037602002,Census Tract 6020.02,602002,3057,1256,426,0,134,0,1176,65,41.09,13.94,0,4.38,0,38.47,2.13,724,2333,23.68,76.32
6037602003,Census Tract 6020.03,602003,4760,2365,455,63,61,0,1706,110,49.68,9.56,1.32,1.28,0,35.84,2.31,620,4140,13.03,86.97
6037602004,Census Tract 6020.04,602004,3709,1162,891,20,77,0,1540,19,31.33,24.02,0.54,2.08,0,41.52,0.51,1226,2483,33.05,66.95
6037602103,Census Tract 6021.03,602103,6650,2858,1288,285,296,0,1747,176,42.98,19.37,4.29,4.45,0,26.27,2.65,1945,4705,29.25,70.75
6037602104,Census Tract 6021.04,602104,6091,2317,1214,0,239,0,2173,148,38.04,19.93,0,3.92,0,35.68,2.43,1650,4441,27.09,72.91
6037602105,Census Tract 6021.05,602105,4116,1709,669,21,196,43,1320,158,41.52,16.25,0.51,4.76,1.04,32.07,3.84,1342,2774,32.6,67.4
6037602106,Census Tract 6021.06,602106,5403,2409,843,38,726,20,1128,239,44.59,15.6,0.7,13.44,0.37,20.88,4.42,2340,3063,43.31,56.69
6037602200,Census Tract 6022,602200,7200,3561,1135,3,647,117,1129,608,49.46,15.76,0.04,8.99,1.62,15.68,8.44,3877,3323,53.85,46.15
6037602301,Census Tract 6023.01,602301,6311,3557,301,68,324,33,1806,222,56.36,4.77,1.08,5.13,0.52,28.62,3.52,2490,3821,39.45,60.55
6037602302,Census Tract 6023.02,602302,4819,3078,94,0,1033,0,80,534,63.87,1.95,0,21.44,0,1.66,11.08,3993,826,82.86,17.14
6037602402,Census Tract 6024.02,602402,6869,2621,860,18,808,26,2197,339,38.16,12.52,0.26,11.76,0.38,31.98,4.94,2745,4124,39.96,60.04
6037602403,Census Tract 6024.03,602403,5199,2102,906,0,449,101,1610,31,40.43,17.43,0,8.64,1.94,30.97,0.6,1811,3388,34.83,65.17
6037602404,Census Tract 6024.04,602404,5457,2209,780,15,471,0,1587,395,40.48,14.29,0.27,8.63,0,29.08,7.24,1907,3550,34.95,65.05
6037602504,Census Tract 6025.04,602504,4961,1731,1818,0,408,30,762,212,34.89,36.65,0,8.22,0.6,15.36,4.27,2716,2245,54.75,45.25
6037602505,Census Tract 6025.05,602505,4590,1394,1593,0,39,21,1359,184,30.37,34.71,0,0.85,0.46,29.61,4.01,1979,2611,43.12,56.88
6037602506,Census Tract 6025.06,602506,4297,635,1635,0,178,9,1521,319,14.78,38.05,0,4.14,0.21,35.4,7.42,2253,2044,52.43,47.57
6037602507,Census Tract 6025.07,602507,5122,891,2907,0,273,0,1022,29,17.4,56.76,0,5.33,0,19.95,0.57,3428,1694,66.93,33.07
6037602508,Census Tract 6025.08,602508,6922,2001,2188,27,500,0,2124,82,28.91,31.61,0.39,7.22,0,30.68,1.18,3350,3572,48.4,51.6
6037602509,Census Tract 6025.09,602509,4457,1357,781,3,567,154,1536,59,30.45,17.52,0.07,12.72,3.46,34.46,1.32,1671,2786,37.49,62.51
6037602600,Census Tract 6026,602600,8118,1001,5103,0,279,429,672,634,12.33,62.86,0,3.44,5.28,8.28,7.81,6737,1381,82.99,17.01
6037602700,Census Tract 6027,602700,3770,371,2514,1,78,64,679,63,9.84,66.68,0.03,2.07,1.7,18.01,1.67,2822,948,74.85,25.15
6037602801,Census Tract 6028.01,602801,3718,1041,1522,0,30,0,1107,18,28,40.94,0,0.81,0,29.77,0.48,1577,2141,42.42,57.58
6037602802,Census Tract 6028.02,602802,5019,750,2917,30,53,18,781,470,14.94,58.12,0.6,1.06,0.36,15.56,9.36,3033,1986,60.43,39.57
6037602900,Census Tract 6029,602900,4443,1237,615,38,233,0,2141,179,27.84,13.84,0.86,5.24,0,48.19,4.03,1061,3382,23.88,76.12
6037603001,Census Tract 6030.01,603001,7498,1377,2263,99,1774,0,1853,132,18.36,30.18,1.32,23.66,0,24.71,1.76,4306,3192,57.43,42.57
6037603004,Census Tract 6030.04,603004,1549,259,424,0,591,0,268,7,16.72,27.37,0,38.15,0,17.3,0.45,1091,458,70.43,29.57
6037603005,Census Tract 6030.05,603005,5928,900,1810,0,1090,0,1906,222,15.18,30.53,0,18.39,0,32.15,3.74,3410,2518,57.52,42.48
6037603006,Census Tract 6030.06,603006,1898,529,113,22,800,0,369,65,27.87,5.95,1.16,42.15,0,19.44,3.42,1166,732,61.43,38.57
6037603101,Census Tract 6031.01,603101,4139,1437,593,0,1170,18,606,315,34.72,14.33,0,28.27,0.43,14.64,7.61,2401,1738,58.01,41.99
6037603102,Census Tract 6031.02,603102,3664,1048,530,8,1051,0,848,179,28.6,14.47,0.22,28.68,0,23.14,4.89,1981,1683,54.07,45.93
6037603200,Census Tract 6032,603200,3394,752,435,0,1251,0,840,116,22.16,12.82,0,36.86,0,24.75,3.42,2228,1166,65.65,34.35
6037603301,Census Tract 6033.01,603301,3617,693,138,94,1721,0,680,291,19.16,3.82,2.6,47.58,0,18.8,8.05,2473,1144,68.37,31.63
6037603302,Census Tract 6033.02,603302,4048,1083,251,59,1748,0,749,158,26.75,6.2,1.46,43.18,0,18.5,3.9,2547,1501,62.92,37.08
6037603400,Census Tract 6034,603400,4113,1221,455,0,1073,250,845,269,29.69,11.06,0,26.09,6.08,20.54,6.54,2467,1646,59.98,40.02
6037603500,Census Tract 6035,603500,3042,1240,349,0,749,9,546,149,40.76,11.47,0,24.62,0.3,17.95,4.9,1610,1432,52.93,47.07
6037603600,Census Tract 6036,603600,4258,1914,375,67,1338,0,390,174,44.95,8.81,1.57,31.42,0,9.16,4.09,2758,1500,64.77,35.23
6037603702,Census Tract 6037.02,603702,4777,2343,104,10,1333,79,686,222,49.05,2.18,0.21,27.9,1.65,14.36,4.65,3032,1745,63.47,36.53
6037603703,Census Tract 6037.03,603703,2491,1311,46,145,488,0,334,167,52.63,1.85,5.82,19.59,0,13.41,6.7,1459,1032,58.57,41.43
6037603704,Census Tract 6037.04,603704,6609,1511,1750,513,286,0,2188,361,22.86,26.48,7.76,4.33,0,33.11,5.46,2480,4129,37.52,62.48
6037603801,Census Tract 6038.01,603801,4748,1369,826,23,434,15,1863,218,28.83,17.4,0.48,9.14,0.32,39.24,4.59,1982,2766,41.74,58.26
6037603802,Census Tract 6038.02,603802,4040,1914,281,10,498,169,963,205,47.38,6.96,0.25,12.33,4.18,23.84,5.07,1533,2507,37.95,62.05
6037603900,Census Tract 6039,603900,7666,2998,788,0,839,15,2858,168,39.11,10.28,0,10.94,0.2,37.28,2.19,2527,5139,32.96,67.04
6037604001,Census Tract 6040.01,604001,4207,1974,328,0,558,55,1031,261,46.92,7.8,0,13.26,1.31,24.51,6.2,1607,2600,38.2,61.8
6037604002,Census Tract 6040.02,604002,4856,2041,434,0,739,75,1273,294,42.03,8.94,0,15.22,1.54,26.21,6.05,2186,2670,45.02,54.98
6037604100,Census Tract 6041,604100,7302,3670,695,24,549,0,2106,258,50.26,9.52,0.33,7.52,0,28.84,3.53,2789,4513,38.2,61.8
6037609900,Census Tract 6099,609900,2057,1358,74,0,141,2,327,155,66.02,3.6,0,6.85,0.1,15.9,7.54,832,1225,40.45,59.55
6037620001,Census Tract 6200.01,620001,4251,3253,198,7,331,0,122,340,76.52,4.66,0.16,7.79,0,2.87,8,3499,752,82.31,17.69
6037620002,Census Tract 6200.02,620002,3493,2450,1,0,620,0,210,212,70.14,0.03,0,17.75,0,6.01,6.07,2986,507,85.49,14.51
6037620101,Census Tract 6201.01,620101,5632,3766,389,0,583,0,143,751,66.87,6.91,0,10.35,0,2.54,13.33,4866,766,86.4,13.6
6037620102,Census Tract 6201.02,620102,3355,2536,38,30,167,9,281,294,75.59,1.13,0.89,4.98,0.27,8.38,8.76,2671,684,79.61,20.39
6037620201,Census Tract 6202.01,620201,1529,1327,32,7,79,0,30,54,86.79,2.09,0.46,5.17,0,1.96,3.53,1430,99,93.53,6.47
6037620301,Census Tract 6203.01,620301,4819,4020,16,57,296,0,96,334,83.42,0.33,1.18,6.14,0,1.99,6.93,4385,434,90.99,9.01
6037620303,Census Tract 6203.03,620303,4502,3621,1,0,563,0,23,294,80.43,0.02,0,12.51,0,0.51,6.53,4322,180,96,4
6037620305,Census Tract 6203.05,620305,5845,4827,56,0,653,16,160,133,82.58,0.96,0,11.17,0.27,2.74,2.28,5347,498,91.48,8.52
6037620400,Census Tract 6204,620400,5279,3983,0,0,882,0,88,326,75.45,0,0,16.71,0,1.67,6.18,4781,498,90.57,9.43
6037620501,Census Tract 6205.01,620501,5726,3556,395,56,774,22,273,650,62.1,6.9,0.98,13.52,0.38,4.77,11.35,4863,863,84.93,15.07
6037620521,Census Tract 6205.21,620521,3958,2673,58,0,593,23,200,411,67.53,1.47,0,14.98,0.58,5.05,10.38,3419,539,86.38,13.62
6037620522,Census Tract 6205.22,620522,5024,3209,96,34,777,0,434,474,63.87,1.91,0.68,15.47,0,8.64,9.43,4208,816,83.76,16.24
6037620601,Census Tract 6206.01,620601,5278,3313,170,0,1033,0,505,257,62.77,3.22,0,19.57,0,9.57,4.87,3970,1308,75.22,24.78
6037620602,Census Tract 6206.02,620602,5040,3866,0,14,823,0,76,261,76.71,0,0.28,16.33,0,1.51,5.18,4063,977,80.62,19.38
6037620701,Census Tract 6207.01,620701,7211,5152,482,43,825,0,189,520,71.45,6.68,0.6,11.44,0,2.62,7.21,6143,1068,85.19,14.81
6037620702,Census Tract 6207.02,620702,7375,5364,264,14,1135,17,153,428,72.73,3.58,0.19,15.39,0.23,2.07,5.8,6287,1088,85.25,14.75
6037620800,Census Tract 6208,620800,7844,5331,63,0,1805,18,218,409,67.96,0.8,0,23.01,0.23,2.78,5.21,7085,759,90.32,9.68
6037620901,Census Tract 6209.01,620901,2785,2115,23,0,441,0,10,196,75.94,0.83,0,15.83,0,0.36,7.04,2543,242,91.31,8.69
6037620904,Census Tract 6209.04,620904,2897,2542,0,15,68,0,42,230,87.75,0,0.52,2.35,0,1.45,7.94,2769,128,95.58,4.42
6037621001,Census Tract 6210.01,621001,4373,3561,28,70,277,0,133,304,81.43,0.64,1.6,6.33,0,3.04,6.95,3895,478,89.07,10.93
6037621002,Census Tract 6210.02,621002,879,795,6,0,55,0,16,7,90.44,0.68,0,6.26,0,1.82,0.8,850,29,96.7,3.3
6037621004,Census Tract 6210.04,621004,4086,3555,3,1,196,0,21,310,87,0.07,0.02,4.8,0,0.51,7.59,3699,387,90.53,9.47
6037621102,Census Tract 6211.02,621102,3069,2493,18,30,169,0,22,337,81.23,0.59,0.98,5.51,0,0.72,10.98,2744,325,89.41,10.59
6037621104,Census Tract 6211.04,621104,7132,6122,137,19,316,0,136,402,85.84,1.92,0.27,4.43,0,1.91,5.64,6520,612,91.42,8.58
6037621201,Census Tract 6212.01,621201,6724,5006,139,37,713,0,263,566,74.45,2.07,0.55,10.6,0,3.91,8.42,5012,1712,74.54,25.46
6037621204,Census Tract 6212.04,621204,3052,2216,159,0,443,1,156,77,72.61,5.21,0,14.52,0.03,5.11,2.52,2710,342,88.79,11.21
6037621301,Census Tract 6213.01,621301,6973,5063,230,0,978,0,43,659,72.61,3.3,0,14.03,0,0.62,9.45,6224,749,89.26,10.74
6037621324,Census Tract 6213.24,621324,3740,2792,95,17,440,0,117,279,74.65,2.54,0.45,11.76,0,3.13,7.46,3322,418,88.82,11.18
6037621326,Census Tract 6213.26,621326,3017,2445,63,0,183,0,119,207,81.04,2.09,0,6.07,0,3.94,6.86,2580,437,85.52,14.48
6037621400,Census Tract 6214,621400,4305,3198,177,69,422,0,133,306,74.29,4.11,1.6,9.8,0,3.09,7.11,3851,454,89.45,10.55
6037650001,Census Tract 6500.01,650001,5805,2079,115,41,2505,0,721,344,35.81,1.98,0.71,43.15,0,12.42,5.93,4131,1674,71.16,28.84
6037650003,Census Tract 6500.03,650003,3202,1204,216,0,830,18,608,326,37.6,6.75,0,25.92,0.56,18.99,10.18,1990,1212,62.15,37.85
6037650004,Census Tract 6500.04,650004,4125,1549,272,8,1729,0,167,400,37.55,6.59,0.19,41.92,0,4.05,9.7,3314,811,80.34,19.66
6037650101,Census Tract 6501.01,650101,6018,1483,79,52,3137,57,470,740,24.64,1.31,0.86,52.13,0.95,7.81,12.3,4637,1381,77.05,22.95
6037650102,Census Tract 6501.02,650102,2211,1045,42,0,751,0,186,187,47.26,1.9,0,33.97,0,8.41,8.46,1634,577,73.9,26.1
6037650200,Census Tract 6502,650200,5930,3150,83,36,1657,9,513,482,53.12,1.4,0.61,27.94,0.15,8.65,8.13,4265,1665,71.92,28.08
6037650300,Census Tract 6503,650300,6824,2990,358,315,2181,56,547,377,43.82,5.25,4.62,31.96,0.82,8.02,5.52,5138,1686,75.29,24.71
6037650401,Census Tract 6504.01,650401,4758,2461,48,14,1605,0,270,360,51.72,1.01,0.29,33.73,0,5.67,7.57,4015,743,84.38,15.62
6037650501,Census Tract 6505.01,650501,3044,1953,0,12,870,0,45,164,64.16,0,0.39,28.58,0,1.48,5.39,2585,459,84.92,15.08
6037650502,Census Tract 6505.02,650502,4259,2180,209,0,1241,0,433,196,51.19,4.91,0,29.14,0,10.17,4.6,3323,936,78.02,21.98
6037650602,Census Tract 6506.02,650602,7315,2158,418,16,4154,18,318,233,29.5,5.71,0.22,56.79,0.25,4.35,3.19,6496,819,88.8,11.2
6037650603,Census Tract 6506.03,650603,3849,1894,223,0,1525,0,63,144,49.21,5.79,0,39.62,0,1.64,3.74,3543,306,92.05,7.95
6037650604,Census Tract 6506.04,650604,5567,2059,120,37,2476,357,348,170,36.99,2.16,0.66,44.48,6.41,6.25,3.05,4798,769,86.19,13.81
6037650605,Census Tract 6506.05,650605,3064,1317,116,21,1325,0,171,114,42.98,3.79,0.69,43.24,0,5.58,3.72,2595,469,84.69,15.31
6037650701,Census Tract 6507.01,650701,2529,1583,30,0,781,0,92,43,62.59,1.19,0,30.88,0,3.64,1.7,2096,433,82.88,17.12
6037650702,Census Tract 6507.02,650702,4731,3047,14,0,1052,0,60,558,64.4,0.3,0,22.24,0,1.27,11.79,3967,764,83.85,16.15
6037650800,Census Tract 6508,650800,6423,1853,116,0,3994,0,154,306,28.85,1.81,0,62.18,0,2.4,4.76,6035,388,93.96,6.04
6037650901,Census Tract 6509.01,650901,5366,2983,141,1,1254,0,451,536,55.59,2.63,0.02,23.37,0,8.4,9.99,3694,1672,68.84,31.16
6037650902,Census Tract 6509.02,650902,6769,2444,245,47,2580,0,682,771,36.11,3.62,0.69,38.11,0,10.08,11.39,4739,2030,70.01,29.99
6037651001,Census Tract 6510.01,651001,5444,2406,74,28,1388,110,1084,354,44.2,1.36,0.51,25.5,2.02,19.91,6.5,3537,1907,64.97,35.03
6037651002,Census Tract 6510.02,651002,4702,2188,241,86,1643,13,209,322,46.53,5.13,1.83,34.94,0.28,4.44,6.85,3725,977,79.22,20.78
6037651101,Census Tract 6511.01,651101,5036,2056,47,111,2491,0,148,183,40.83,0.93,2.2,49.46,0,2.94,3.63,4661,375,92.55,7.45
6037651102,Census Tract 6511.02,651102,3534,1823,63,0,1224,0,225,199,51.58,1.78,0,34.63,0,6.37,5.63,2998,536,84.83,15.17
6037651201,Census Tract 6512.01,651201,5018,3369,54,0,983,59,83,470,67.14,1.08,0,19.59,1.18,1.65,9.37,4289,729,85.47,14.53
6037651221,Census Tract 6512.21,651221,3697,1332,193,10,1794,0,192,176,36.03,5.22,0.27,48.53,0,5.19,4.76,3157,540,85.39,14.61
6037651222,Census Tract 6512.22,651222,6459,2542,267,39,2950,0,447,214,39.36,4.13,0.6,45.67,0,6.92,3.31,5444,1015,84.29,15.71
6037651302,Census Tract 6513.02,651302,6204,4370,176,14,843,13,208,580,70.44,2.84,0.23,13.59,0.21,3.35,9.35,5480,724,88.33,11.67
6037651304,Census Tract 6513.04,651304,4852,3722,201,15,293,0,128,493,76.71,4.14,0.31,6.04,0,2.64,10.16,4312,540,88.87,11.13
6037651401,Census Tract 6514.01,651401,2521,1620,39,0,710,0,39,113,64.26,1.55,0,28.16,0,1.55,4.48,2289,232,90.8,9.2
6037651402,Census Tract 6514.02,651402,6236,2989,31,128,2459,0,80,549,47.93,0.5,2.05,39.43,0,1.28,8.8,5536,700,88.77,11.23
6037670001,Census Tract 6700.01,670001,3406,1955,275,16,511,0,431,218,57.4,8.07,0.47,15,0,12.65,6.4,2235,1171,65.62,34.38
6037670002,Census Tract 6700.02,670002,3939,2264,199,66,758,0,350,302,57.48,5.05,1.68,19.24,0,8.89,7.67,2421,1518,61.46,38.54
6037670003,Census Tract 6700.03,670003,5707,3563,149,0,946,69,613,367,62.43,2.61,0,16.58,1.21,10.74,6.43,3981,1726,69.76,30.24
6037670100,Census Tract 6701,670100,6642,3383,648,88,1079,0,939,505,50.93,9.76,1.32,16.25,0,14.14,7.6,4624,2018,69.62,30.38
6037670201,Census Tract 6702.01,670201,3820,2669,26,0,841,0,114,170,69.87,0.68,0,22.02,0,2.98,4.45,3418,402,89.48,10.52
6037670202,Census Tract 6702.02,670202,2637,1790,25,0,534,0,149,139,67.88,0.95,0,20.25,0,5.65,5.27,2156,481,81.76,18.24
6037670324,Census Tract 6703.24,670324,5091,4051,29,0,743,0,0,268,79.57,0.57,0,14.59,0,0,5.26,4695,396,92.22,7.78
6037670326,Census Tract 6703.26,670326,3613,2369,0,2,1127,0,32,83,65.57,0,0.06,31.19,0,0.89,2.3,3349,264,92.69,7.31
6037670328,Census Tract 6703.28,670328,4730,3244,22,0,1213,0,0,251,68.58,0.47,0,25.64,0,0,5.31,4345,385,91.86,8.14
6037670403,Census Tract 6704.03,670403,2733,1483,26,0,1068,6,24,126,54.26,0.95,0,39.08,0.22,0.88,4.61,2617,116,95.76,4.24
6037670405,Census Tract 6704.05,670405,2864,1672,67,0,999,0,0,126,58.38,2.34,0,34.88,0,0,4.4,2812,52,98.18,1.82
6037670406,Census Tract 6704.06,670406,1759,763,94,6,816,0,9,71,43.38,5.34,0.34,46.39,0,0.51,4.04,1738,21,98.81,1.19
6037670407,Census Tract 6704.07,670407,6269,2118,193,0,3274,100,289,295,33.79,3.08,0,52.23,1.6,4.61,4.71,5704,565,90.99,9.01
6037670411,Census Tract 6704.11,670411,4356,2840,79,0,1037,98,46,256,65.2,1.81,0,23.81,2.25,1.06,5.88,4142,214,95.09,4.91
6037670413,Census Tract 6704.13,670413,4433,2180,51,0,2084,0,17,101,49.18,1.15,0,47.01,0,0.38,2.28,4087,346,92.19,7.81
6037670416,Census Tract 6704.16,670416,4513,1902,238,31,1567,0,428,347,42.14,5.27,0.69,34.72,0,9.48,7.69,3787,726,83.91,16.09
6037670500,Census Tract 6705,670500,1513,1148,22,0,236,0,19,88,75.88,1.45,0,15.6,0,1.26,5.82,1425,88,94.18,5.82
6037670602,Census Tract 6706.02,670602,6862,4531,80,0,1587,0,97,567,66.03,1.17,0,23.13,0,1.41,8.26,6308,554,91.93,8.07
6037670701,Census Tract 6707.01,670701,7185,4346,43,48,1333,150,720,545,60.49,0.6,0.67,18.55,2.09,10.02,7.59,5344,1841,74.38,25.62
6037670702,Census Tract 6707.02,670702,5649,4273,63,24,851,13,38,387,75.64,1.12,0.42,15.06,0.23,0.67,6.85,5173,476,91.57,8.43
6037700101,Census Tract 7001.01,700101,5200,4626,179,4,121,50,136,84,88.96,3.44,0.08,2.33,0.96,2.62,1.62,4656,544,89.54,10.46
6037700102,Census Tract 7001.02,700102,4506,3378,250,0,292,0,301,285,74.97,5.55,0,6.48,0,6.68,6.32,3915,591,86.88,13.12
6037700200,Census Tract 7002,700200,7446,5867,361,74,362,0,207,575,78.79,4.85,0.99,4.86,0,2.78,7.72,6708,738,90.09,9.91
6037700300,Census Tract 7003,700300,6223,5157,161,41,271,0,130,463,82.87,2.59,0.66,4.35,0,2.09,7.44,5741,482,92.25,7.75
6037700400,Census Tract 7004,700400,5162,4134,94,0,353,0,227,354,80.09,1.82,0,6.84,0,4.4,6.86,4776,386,92.52,7.48
6037700501,Census Tract 7005.01,700501,3526,2608,227,0,360,49,132,150,73.96,6.44,0,10.21,1.39,3.74,4.25,3044,482,86.33,13.67
6037700502,Census Tract 7005.02,700502,4387,3734,49,0,305,0,97,202,85.12,1.12,0,6.95,0,2.21,4.6,3864,523,88.08,11.92
6037700600,Census Tract 7006,700600,5021,4646,33,0,75,0,0,267,92.53,0.66,0,1.49,0,0,5.32,4875,146,97.09,2.91
6037700700,Census Tract 7007,700700,3575,3142,3,17,117,0,105,191,87.89,0.08,0.48,3.27,0,2.94,5.34,3408,167,95.33,4.67
6037700801,Census Tract 7008.01,700801,4610,3579,76,0,654,0,194,107,77.64,1.65,0,14.19,0,4.21,2.32,4299,311,93.25,6.75
6037700802,Census Tract 7008.02,700802,4092,3052,318,0,446,0,197,79,74.58,7.77,0,10.9,0,4.81,1.93,3651,441,89.22,10.78
6037700901,Census Tract 7009.01,700901,3600,2860,42,0,460,0,49,189,79.44,1.17,0,12.78,0,1.36,5.25,3358,242,93.28,6.72
6037700902,Census Tract 7009.02,700902,7352,5807,127,0,936,0,114,368,78.99,1.73,0,12.73,0,1.55,5.01,6848,504,93.14,6.86
6037701000,Census Tract 7010,701000,5936,4922,66,45,409,0,15,479,82.92,1.11,0.76,6.89,0,0.25,8.07,5730,206,96.53,3.47
6037701100,Census Tract 7011,701100,1101,529,257,14,109,0,55,137,48.05,23.34,1.27,9.9,0,5,12.44,809,292,73.48,26.52
6037701201,Census Tract 7012.01,701201,4088,3431,0,0,456,0,35,166,83.93,0,0,11.15,0,0.86,4.06,3748,340,91.68,8.32
6037701202,Census Tract 7012.02,701202,3381,2815,134,0,333,0,9,90,83.26,3.96,0,9.85,0,0.27,2.66,3205,176,94.79,5.21
6037701302,Census Tract 7013.02,701302,4868,4089,3,0,542,0,35,199,84,0.06,0,11.13,0,0.72,4.09,4471,397,91.84,8.16
6037701304,Census Tract 7013.04,701304,6212,5191,90,0,603,0,76,252,83.56,1.45,0,9.71,0,1.22,4.06,5623,589,90.52,9.48
6037701402,Census Tract 7014.02,701402,5577,4437,345,13,372,0,90,320,79.56,6.19,0.23,6.67,0,1.61,5.74,5054,523,90.62,9.38
6037701501,Census Tract 7015.01,701501,5267,4066,103,7,488,30,95,478,77.2,1.96,0.13,9.27,0.57,1.8,9.08,4918,349,93.37,6.63
6037701502,Census Tract 7015.02,701502,3530,2750,108,0,443,9,99,121,77.9,3.06,0,12.55,0.25,2.8,3.43,3136,394,88.84,11.16
6037701601,Census Tract 7016.01,701601,4194,3226,28,0,559,0,76,305,76.92,0.67,0,13.33,0,1.81,7.27,3927,267,93.63,6.37
6037701602,Census Tract 7016.02,701602,3987,2822,260,0,472,0,110,323,70.78,6.52,0,11.84,0,2.76,8.1,3280,707,82.27,17.73
6037701701,Census Tract 7017.01,701701,3305,2348,241,23,328,3,130,232,71.04,7.29,0.7,9.92,0.09,3.93,7.02,2634,671,79.7,20.3
6037701702,Census Tract 7017.02,701702,3437,2418,262,42,421,14,130,150,70.35,7.62,1.22,12.25,0.41,3.78,4.36,2705,732,78.7,21.3
6037701801,Census Tract 7018.01,701801,7001,4089,553,22,1477,17,541,302,58.41,7.9,0.31,21.1,0.24,7.73,4.31,4349,2652,62.12,37.88
6037701802,Census Tract 7018.02,701802,4645,2986,426,44,356,0,550,283,64.28,9.17,0.95,7.66,0,11.84,6.09,2861,1784,61.59,38.41
6037701902,Census Tract 7019.02,701902,4659,3342,614,0,289,0,74,340,71.73,13.18,0,6.2,0,1.59,7.3,4268,391,91.61,8.39
6037702002,Census Tract 7020.02,702002,6443,5130,441,16,315,0,238,303,79.62,6.84,0.25,4.89,0,3.69,4.7,5135,1308,79.7,20.3
6037702102,Census Tract 7021.02,702102,6065,4996,169,45,355,0,79,421,82.37,2.79,0.74,5.85,0,1.3,6.94,5414,651,89.27,10.73
6037702201,Census Tract 7022.01,702201,4110,3077,127,40,403,28,157,278,74.87,3.09,0.97,9.81,0.68,3.82,6.76,3578,532,87.06,12.94
6037702202,Census Tract 7022.02,702202,3969,3153,79,21,307,0,123,286,79.44,1.99,0.53,7.73,0,3.1,7.21,3321,648,83.67,16.33
6037702300,Census Tract 7023,702300,6839,5173,117,11,780,0,222,536,75.64,1.71,0.16,11.41,0,3.25,7.84,5853,986,85.58,14.42
6037702400,Census Tract 7024,702400,4367,2805,300,21,669,0,208,364,64.23,6.87,0.48,15.32,0,4.76,8.34,3128,1239,71.63,28.37
6037702501,Census Tract 7025.01,702501,4965,3882,132,0,635,0,99,217,78.19,2.66,0,12.79,0,1.99,4.37,4053,912,81.63,18.37
6037702502,Census Tract 7025.02,702502,3757,2255,644,0,549,0,210,99,60.02,17.14,0,14.61,0,5.59,2.64,3155,602,83.98,16.02
6037702600,Census Tract 7026,702600,6389,3628,472,33,1156,38,603,459,56.79,7.39,0.52,18.09,0.59,9.44,7.18,5142,1247,80.48,19.52
6037702700,Census Tract 7027,702700,3435,2386,85,8,548,0,69,339,69.46,2.47,0.23,15.95,0,2.01,9.87,2729,706,79.45,20.55
6037702801,Census Tract 7028.01,702801,4679,2972,178,8,891,0,426,204,63.52,3.8,0.17,19.04,0,9.1,4.36,3063,1616,65.46,34.54
6037702802,Census Tract 7028.02,702802,2293,1629,47,7,152,5,303,150,71.04,2.05,0.31,6.63,0.22,13.21,6.54,1424,869,62.1,37.9
6037702803,Census Tract 7028.03,702803,3063,1715,110,46,386,0,416,390,55.99,3.59,1.5,12.6,0,13.58,12.73,1812,1251,59.16,40.84
6037702901,Census Tract 7029.01,702901,9852,7413,788,0,1038,56,232,325,75.24,8,0,10.54,0.57,2.35,3.3,8784,1068,89.16,10.84
6037703001,Census Tract 7030.01,703001,6503,2770,1554,0,1474,0,156,549,42.6,23.9,0,22.67,0,2.4,8.44,5654,849,86.94,13.06
6037703002,Census Tract 7030.02,703002,6721,997,4974,35,283,0,13,419,14.83,74.01,0.52,4.21,0,0.19,6.23,6358,363,94.6,5.4
6037703100,Census Tract 7031,703100,6068,476,4565,118,119,18,205,567,7.84,75.23,1.94,1.96,0.3,3.38,9.34,5568,500,91.76,8.24
6037703200,Census Tract 7032,703200,5688,487,4640,0,157,0,275,129,8.56,81.58,0,2.76,0,4.83,2.27,5243,445,92.18,7.82
6037800101,Census Tract 8001.01,800101,5738,4824,62,0,367,0,45,440,84.07,1.08,0,6.4,0,0.78,7.67,5526,212,96.31,3.69
6037800102,Census Tract 8001.02,800102,7213,6366,90,111,358,0,4,284,88.26,1.25,1.54,4.96,0,0.06,3.94,6439,774,89.27,10.73
6037800202,Census Tract 8002.02,800202,6065,5383,26,21,405,0,27,203,88.76,0.43,0.35,6.68,0,0.45,3.35,5461,604,90.04,9.96
6037800203,Census Tract 8002.03,800203,5533,4869,60,0,370,0,121,113,88,1.08,0,6.69,0,2.19,2.04,5029,504,90.89,9.11
6037800204,Census Tract 8002.04,800204,4495,3896,28,79,389,0,29,74,86.67,0.62,1.76,8.65,0,0.65,1.65,4031,464,89.68,10.32
6037800324,Census Tract 8003.24,800324,6966,5728,198,38,586,0,266,150,82.23,2.84,0.55,8.41,0,3.82,2.15,6290,676,90.3,9.7
